user_id,country,signup_date,subscription_plan,signup_channel,churn_date
14253,USA,2024-07-16,Free,Influencer Referral,2025-04-08
14254,USA,2023-12-05,Premium Individual,App Store,2024-01-30
14255,UK,2024-06-16,Free,Organic Search,2025-06-11
14256,UK,2024-01-31,Premium Individual,Influencer Referral,2024-07-03
14257,Germany,2024-07-03,Premium Individual,App Store,2025-03-05
14258,France,2024-07-06,Premium Family,Social Media Ads,2025-04-02
14259,Germany,2024-01-21,Premium Family,Organic Search,2024-12-22
14260,France,2023-11-30,Free,Influencer Referral,2024-01-15
14261,Germany,2024-08-24,Premium Student,Influencer Referral,2024-10-16
14262,Italy,2024-01-28,Free,App Store,2024-06-12
14263,Brazil,2024-01-20,Premium Individual,Social Media Ads,2024-08-12
14264,Brazil,2024-04-23,Premium Individual,Influencer Referral,2024-12-13
14265,Germany,2024-08-09,Premium Student,Influencer Referral,2024-10-31
14266,Brazil,2023-09-22,Premium Individual,Social Media Ads,2024-10-10
14267,Italy,2024-08-28,Premium Individual,Organic Search,2025-07-23
14268,UK,2024-01-16,Premium Student,App Store,2025-01-01
14269,Italy,2023-08-11,Free,Social Media Ads,2024-01-21
14270,UK,2023-12-02,Premium Student,Social Media Ads,2024-01-14
14271,France,2024-02-01,Premium Individual,App Store,2024-11-21
14272,Brazil,2024-04-27,Free,Organic Search,2025-03-16
14273,Italy,2024-03-14,Free,App Store,2024-04-16
14274,Germany,2023-09-24,Free,Organic Search,2023-12-17
14275,UK,2024-02-12,Premium Student,Influencer Referral,2024-08-20
14276,UK,2023-11-02,Premium Student,App Store,2024-11-07
14277,France,2023-11-16,Premium Family,Organic Search,2024-01-25
14278,Italy,2024-05-11,Premium Student,Social Media Ads,2025-02-11
14279,UK,2024-06-17,Premium Student,Influencer Referral,2025-06-19
14280,UK,2023-10-02,Premium Family,Social Media Ads,2023-12-24
14281,USA,2024-03-28,Premium Student,Influencer Referral,2025-04-22
14282,Italy,2024-01-16,Premium Individual,Influencer Referral,2025-02-13
14283,USA,2023-12-13,Premium Student,Influencer Referral,2024-07-05
14284,USA,2024-05-12,Free,Social Media Ads,2024-07-21
14285,Germany,2023-11-08,Premium Individual,Social Media Ads,2024-09-25
14286,Germany,2024-06-02,Premium Student,App Store,2024-09-13
14287,UK,2024-01-08,Free,App Store,2024-06-12
14288,UK,2023-09-07,Free,Organic Search,2023-11-03
14289,France,2024-06-12,Premium Student,Organic Search,2024-11-13
14290,France,2024-07-06,Free,Social Media Ads,2024-12-21
14291,Germany,2024-03-13,Free,Organic Search,2024-09-11
14292,USA,2024-05-16,Free,App Store,2024-08-18
14293,Germany,2023-09-29,Free,Social Media Ads,2023-12-20
14294,Brazil,2023-12-14,Premium Individual,Organic Search,2025-01-14
14295,Germany,2023-12-18,Free,Social Media Ads,2024-11-25
14296,UK,2024-06-01,Premium Individual,Social Media Ads,2025-01-14
14297,Brazil,2023-12-19,Premium Individual,Influencer Referral,2024-05-30
14298,Italy,2024-05-18,Free,Social Media Ads,2025-03-31
14299,Brazil,2023-12-01,Free,Social Media Ads,2024-10-11
14300,Italy,2024-03-28,Premium Individual,Organic Search,2024-08-15
14301,USA,2023-10-23,Premium Individual,Organic Search,2024-03-31
14302,France,2024-03-11,Premium Student,Organic Search,2024-07-16
14303,Italy,2023-09-02,Free,Social Media Ads,2023-11-06
14304,Germany,2024-05-20,Free,Influencer Referral,2024-12-18
14305,Italy,2023-08-12,Premium Student,Influencer Referral,2024-07-31
14306,USA,2024-09-03,Free,Influencer Referral,2025-07-17
14307,Italy,2024-07-01,Free,App Store,2025-02-03
14308,Italy,2024-03-19,Free,Influencer Referral,2024-12-07
14309,Germany,2024-07-29,Premium Individual,Influencer Referral,2025-07-27
14310,Germany,2024-06-19,Free,Influencer Referral,2025-01-12
14311,France,2023-09-27,Premium Student,Influencer Referral,2024-08-15
14312,Brazil,2024-05-24,Premium Individual,Influencer Referral,2024-08-14
14313,Italy,2023-12-29,Free,Social Media Ads,2024-09-21
14314,Germany,2024-07-08,Free,Organic Search,2025-02-06
14315,Brazil,2024-07-11,Free,App Store,2024-09-07
14316,USA,2024-08-16,Premium Family,Influencer Referral,2025-05-10
14317,France,2024-01-28,Premium Individual,Organic Search,2024-05-30
14318,France,2023-10-17,Premium Student,Influencer Referral,2023-12-09
14319,USA,2023-09-20,Premium Family,App Store,2024-02-26
14320,Italy,2023-10-06,Premium Student,Influencer Referral,2024-06-23
14321,USA,2024-08-31,Premium Individual,Social Media Ads,2024-11-17
14322,Italy,2024-03-22,Premium Family,App Store,2025-04-11
14323,USA,2023-12-19,Premium Student,Influencer Referral,2024-03-18
14324,France,2024-01-27,Premium Individual,Influencer Referral,2024-05-12
14325,USA,2023-10-09,Premium Individual,Organic Search,2023-12-10
14326,UK,2024-03-16,Premium Individual,App Store,2024-07-09
14327,Italy,2024-01-18,Premium Individual,Organic Search,2024-04-20
14328,France,2024-06-15,Free,App Store,2024-12-26
14329,UK,2023-08-09,Free,App Store,2024-08-22
14330,UK,2024-08-07,Premium Student,Social Media Ads,2025-05-29
14331,UK,2023-08-25,Premium Family,App Store,2024-09-16
14332,Brazil,2024-01-14,Premium Individual,Influencer Referral,2024-08-10
14333,Brazil,2023-12-15,Premium Individual,App Store,2024-01-27
14334,Italy,2024-05-14,Free,Influencer Referral,2024-08-07
14335,Germany,2024-04-20,Premium Student,App Store,2024-09-08
14336,USA,2023-10-18,Premium Individual,Influencer Referral,2024-08-12
14337,France,2024-02-13,Premium Student,Organic Search,2024-05-19
14338,Brazil,2024-03-01,Free,App Store,2024-10-13
14339,Brazil,2024-02-02,Premium Individual,Influencer Referral,2025-02-19
14340,Germany,2023-08-09,Free,Organic Search,2024-06-18
14341,UK,2023-10-11,Free,App Store,2024-06-05
14342,Brazil,2024-02-18,Premium Individual,App Store,2024-06-23
14343,Germany,2023-11-13,Premium Individual,App Store,2024-04-16
14344,UK,2024-03-06,Premium Family,App Store,2025-04-03
14345,France,2023-10-05,Premium Family,App Store,2024-04-12
14346,UK,2024-05-21,Premium Individual,Influencer Referral,2024-08-18
14347,UK,2023-10-15,Free,Influencer Referral,2024-04-02
14348,Italy,2024-04-16,Premium Student,Social Media Ads,2025-05-08
14349,Italy,2024-06-30,Free,Organic Search,2024-12-13
14350,UK,2023-12-22,Premium Individual,Social Media Ads,2024-02-22
14351,Germany,2023-09-25,Premium Individual,Influencer Referral,2024-08-03
14352,USA,2023-08-03,Premium Individual,Influencer Referral,2023-12-08
14353,USA,2023-12-23,Free,Social Media Ads,2024-08-24
14354,Brazil,2023-09-16,Premium Student,Social Media Ads,2023-12-07
14355,Brazil,2024-07-18,Free,Organic Search,2025-02-02
14356,Brazil,2024-08-24,Free,App Store,2025-07-25
14357,Italy,2024-08-27,Free,Influencer Referral,2024-11-01
14358,Brazil,2024-08-03,Premium Individual,App Store,2025-05-17
14359,USA,2024-03-22,Premium Individual,App Store,2024-05-05
14360,France,2023-12-09,Free,Influencer Referral,2024-07-14
14361,Germany,2024-01-26,Premium Individual,App Store,2025-01-25
14362,Italy,2023-11-12,Free,App Store,2024-11-23
14363,Germany,2024-07-02,Premium Family,Influencer Referral,2024-11-24
14364,Germany,2024-01-22,Premium Individual,Social Media Ads,2024-04-26
14365,Italy,2024-01-02,Free,App Store,2024-05-13
14366,UK,2024-05-02,Premium Student,Organic Search,2024-10-13
14367,Italy,2023-12-28,Free,Social Media Ads,2024-06-07
14368,France,2023-12-21,Premium Individual,App Store,2024-01-23
14369,Brazil,2023-10-30,Free,Influencer Referral,2024-05-22
14370,Italy,2023-08-27,Free,App Store,2024-02-29
14371,Brazil,2023-08-16,Premium Family,Organic Search,2023-11-04
14372,UK,2024-01-09,Free,Social Media Ads,2024-02-26
14373,Italy,2024-09-02,Free,Social Media Ads,2024-11-07
14374,France,2023-11-13,Free,Social Media Ads,2024-03-01
14375,UK,2024-04-13,Premium Student,Organic Search,2024-10-09
14376,France,2023-12-08,Premium Individual,Social Media Ads,2024-03-19
14377,France,2023-11-30,Free,Social Media Ads,2024-12-09
14378,Italy,2023-10-05,Premium Individual,App Store,2024-05-31
14379,Italy,2024-03-13,Premium Family,Organic Search,2025-01-18
14380,France,2024-04-20,Premium Individual,App Store,2024-09-03
14381,USA,2023-12-19,Free,App Store,2024-05-14
14382,USA,2024-02-27,Free,Social Media Ads,2024-04-27
14383,USA,2024-02-07,Premium Individual,App Store,2024-08-03
14384,France,2023-11-17,Premium Individual,Organic Search,2024-08-20
14385,Brazil,2024-05-03,Free,Organic Search,2024-08-11
14386,Germany,2024-03-09,Premium Individual,App Store,2024-06-08
14387,Brazil,2023-08-27,Premium Individual,Influencer Referral,2023-11-20
14388,France,2024-02-14,Free,Organic Search,2024-06-07
14389,Brazil,2024-01-03,Premium Student,Organic Search,2024-02-05
14390,UK,2024-06-14,Free,Influencer Referral,2025-02-04
14391,Germany,2023-12-01,Free,Social Media Ads,2024-03-17
14392,UK,2024-08-17,Free,Social Media Ads,2025-09-12
14393,Germany,2024-04-03,Free,Social Media Ads,2025-03-02
14394,USA,2023-09-22,Premium Family,Influencer Referral,2024-08-21
14395,UK,2024-01-09,Premium Student,App Store,2024-08-05
14396,UK,2024-07-19,Premium Individual,Social Media Ads,2025-06-16
14397,UK,2023-11-10,Premium Individual,App Store,2024-06-20
14398,Brazil,2024-05-08,Premium Family,App Store,2025-02-03
14399,UK,2024-06-09,Premium Individual,Organic Search,2025-06-11
14400,Germany,2024-05-04,Premium Individual,Organic Search,2024-09-20
14401,UK,2023-09-06,Free,Organic Search,2024-04-26
14402,Italy,2023-12-28,Free,Influencer Referral,2024-08-31
14403,Germany,2023-12-18,Premium Individual,Organic Search,2024-12-28
14404,Brazil,2023-12-16,Free,Influencer Referral,2024-11-05
14405,France,2024-07-17,Premium Student,Social Media Ads,2024-10-15
14406,France,2023-08-03,Premium Individual,Social Media Ads,2023-11-07
14407,UK,2024-03-03,Premium Individual,Influencer Referral,2024-05-10
14408,Germany,2024-08-27,Free,Social Media Ads,2025-09-14
14409,Germany,2024-07-16,Premium Individual,App Store,2025-04-04
14410,UK,2024-03-30,Free,App Store,2025-02-23
14411,Brazil,2024-09-03,Premium Student,App Store,2025-05-09
14412,Italy,2024-01-08,Premium Individual,App Store,2024-09-06
14413,UK,2024-04-01,Premium Student,App Store,2024-06-02
14414,USA,2024-03-05,Premium Individual,Organic Search,2024-10-01
14415,Italy,2023-08-19,Premium Individual,Influencer Referral,2024-06-12
14416,Brazil,2023-08-17,Free,Social Media Ads,2024-06-18
14417,UK,2024-07-24,Free,App Store,2024-12-31
14418,Brazil,2023-10-09,Premium Individual,App Store,2024-10-27
14419,Germany,2023-12-20,Premium Student,Influencer Referral,2024-03-24
14420,Germany,2024-04-06,Premium Individual,Influencer Referral,2024-08-07
14421,UK,2024-03-18,Premium Family,Influencer Referral,2024-12-29
14422,USA,2024-02-22,Free,Organic Search,2024-04-25
14423,Germany,2024-08-26,Free,Influencer Referral,2025-04-05
14424,Germany,2024-06-10,Free,Social Media Ads,2025-03-02
14425,Germany,2024-08-11,Free,Social Media Ads,2024-12-12
14426,Italy,2024-04-20,Free,Organic Search,2024-09-26
14427,USA,2024-08-26,Premium Individual,Influencer Referral,2025-03-02
14428,France,2024-03-28,Premium Individual,Organic Search,2024-08-11
14429,France,2024-03-04,Free,Organic Search,2025-01-27
14430,France,2024-06-22,Premium Individual,Influencer Referral,2024-12-30
14431,USA,2024-07-13,Premium Family,Organic Search,2024-10-17
14432,USA,2023-08-28,Premium Individual,Social Media Ads,2024-05-13
14433,UK,2024-07-30,Premium Individual,App Store,2025-03-27
14434,France,2024-05-03,Premium Individual,Influencer Referral,2024-08-11
14435,Italy,2024-07-25,Free,Influencer Referral,2024-09-10
14436,UK,2024-05-13,Premium Individual,Influencer Referral,2024-12-02
14437,France,2024-08-05,Premium Individual,Organic Search,2025-08-20
14438,Germany,2023-11-19,Premium Family,Social Media Ads,2024-06-08
14439,France,2023-10-15,Premium Student,Social Media Ads,2024-03-13
14440,France,2023-10-18,Free,Organic Search,2024-02-08
14441,Italy,2023-11-09,Premium Student,Social Media Ads,2024-09-15
14442,USA,2023-10-25,Free,Organic Search,2023-11-24
14443,Brazil,2024-01-24,Premium Individual,Influencer Referral,2024-09-07
14444,France,2023-10-19,Premium Student,Influencer Referral,2024-02-02
14445,Italy,2023-10-03,Premium Individual,App Store,2023-11-18
14446,Germany,2024-02-26,Premium Individual,App Store,2024-04-05
14447,UK,2024-06-13,Premium Individual,Social Media Ads,2025-01-01
14448,Brazil,2023-09-24,Premium Family,Influencer Referral,2023-11-05
14449,Italy,2024-02-21,Free,Influencer Referral,2025-03-22
14450,Brazil,2024-04-20,Premium Student,App Store,2024-12-18
14451,Italy,2024-05-09,Free,App Store,2024-11-25
14452,Germany,2023-09-12,Premium Individual,Influencer Referral,2024-10-12
14453,Brazil,2024-05-20,Premium Individual,Social Media Ads,2025-04-03
14454,Brazil,2023-08-11,Free,Social Media Ads,2024-01-10
14455,UK,2023-11-03,Premium Individual,Organic Search,2024-09-29
14456,USA,2023-12-06,Premium Student,App Store,2024-11-08
14457,France,2024-07-07,Premium Individual,App Store,2024-08-06
14458,UK,2023-10-16,Premium Individual,Organic Search,2024-04-09
14459,France,2024-06-08,Free,Influencer Referral,2025-05-23
14460,USA,2024-08-30,Premium Student,Social Media Ads,2025-05-30
14461,Italy,2024-08-18,Free,Social Media Ads,2025-08-24
14462,UK,2023-11-30,Free,Organic Search,2024-06-23
14463,France,2023-09-08,Free,Social Media Ads,2023-11-26
14464,Italy,2023-10-28,Free,App Store,2024-11-24
14465,UK,2024-06-03,Premium Student,Influencer Referral,2024-11-18
14466,Brazil,2023-10-18,Premium Individual,App Store,2024-07-08
14467,USA,2024-04-15,Premium Individual,Organic Search,2024-11-04
14468,USA,2023-12-28,Free,Organic Search,2024-08-21
14469,France,2024-06-02,Premium Student,App Store,2025-06-20
14470,USA,2024-03-30,Free,App Store,2024-09-05
14471,USA,2024-03-22,Premium Individual,Organic Search,2025-04-25
14472,Germany,2024-06-08,Free,Organic Search,2025-05-05
14473,Italy,2024-08-16,Premium Student,App Store,2024-10-03
14474,Germany,2023-12-24,Premium Student,Influencer Referral,2025-01-25
14475,UK,2024-02-28,Free,Social Media Ads,2024-11-14
14476,UK,2024-04-07,Premium Student,App Store,2024-08-16
14477,France,2024-06-25,Free,Social Media Ads,2025-03-01
14478,USA,2024-02-09,Premium Family,App Store,2024-04-27
14479,Italy,2023-12-28,Premium Individual,Social Media Ads,2024-12-21
14480,Italy,2024-07-04,Free,Social Media Ads,2025-07-28
14481,USA,2024-08-16,Premium Individual,App Store,2025-09-13
14482,Italy,2024-03-15,Free,Organic Search,2025-01-01
14483,UK,2023-09-11,Premium Individual,Social Media Ads,2024-09-05
14484,Brazil,2023-11-24,Premium Individual,App Store,2024-01-14
14485,UK,2024-02-02,Free,Influencer Referral,2025-02-24
14486,UK,2024-05-08,Free,Organic Search,2024-08-21
14487,Italy,2024-04-24,Premium Student,Organic Search,2025-05-15
14488,France,2024-06-24,Premium Individual,Organic Search,2025-04-30
14489,Germany,2023-08-12,Free,Organic Search,2024-05-21
14490,Germany,2024-02-03,Free,App Store,2025-02-05
14491,Germany,2024-05-07,Premium Family,App Store,2024-07-26
14492,UK,2024-08-29,Free,App Store,2024-10-21
14493,Germany,2023-09-26,Free,Influencer Referral,2023-12-17
14494,USA,2024-07-17,Free,Organic Search,2024-09-27
14495,UK,2023-08-04,Free,App Store,2023-09-14
14496,Germany,2023-10-18,Free,App Store,2024-01-04
14497,France,2024-07-04,Premium Student,Social Media Ads,2025-02-28
14498,France,2024-06-10,Premium Individual,Organic Search,2025-06-19
14499,Germany,2024-08-24,Free,App Store,2024-09-27
14500,USA,2024-03-28,Free,Influencer Referral,2025-04-06
14501,Brazil,2024-04-03,Premium Individual,Social Media Ads,2024-07-03
14502,Germany,2024-03-01,Free,Social Media Ads,2024-11-16
14503,France,2024-02-21,Premium Family,Influencer Referral,2024-09-03
14504,Italy,2024-02-22,Free,Social Media Ads,2024-08-22
14505,Germany,2023-11-26,Free,Influencer Referral,2024-05-05
14506,Brazil,2024-07-07,Free,Influencer Referral,2025-03-01
14507,France,2023-12-21,Premium Student,Organic Search,2024-05-16
14508,UK,2024-04-01,Premium Family,Organic Search,2024-12-25
14509,USA,2024-04-24,Premium Individual,Organic Search,2025-02-02
14510,Germany,2024-03-03,Premium Student,Social Media Ads,2025-02-09
14511,Brazil,2024-04-01,Free,Organic Search,2024-11-20
14512,France,2023-08-20,Free,Social Media Ads,2024-05-24
14513,UK,2023-12-05,Premium Individual,Organic Search,2024-02-12
14514,Italy,2024-01-27,Free,App Store,2024-11-04
14515,UK,2024-01-05,Free,Organic Search,2024-08-12
14516,UK,2024-07-29,Premium Student,App Store,2025-08-22
14517,UK,2024-07-24,Free,App Store,2025-05-12
14518,UK,2024-05-11,Free,Social Media Ads,2024-08-10
14519,USA,2023-12-19,Premium Individual,Social Media Ads,2024-10-15
14520,Germany,2023-08-21,Free,Social Media Ads,2024-06-24
14521,UK,2024-05-29,Free,App Store,2025-02-01
14522,UK,2024-07-19,Premium Student,Social Media Ads,2025-08-02
14523,Germany,2024-02-12,Free,Social Media Ads,2024-09-26
14524,France,2024-06-26,Premium Family,App Store,2024-10-01
14525,Italy,2024-08-07,Free,Organic Search,2024-09-16
14526,Italy,2024-03-06,Premium Individual,App Store,2024-08-21
14527,UK,2023-10-23,Premium Student,Influencer Referral,2024-02-17
14528,Italy,2023-08-09,Premium Individual,Organic Search,2024-01-23
14529,France,2024-05-29,Free,Social Media Ads,2024-12-16
14530,USA,2024-03-12,Free,App Store,2025-02-22
14531,USA,2023-10-01,Premium Student,Influencer Referral,2024-03-08
14532,Italy,2023-08-22,Premium Family,Organic Search,2024-04-28
14533,France,2024-08-22,Premium Student,Social Media Ads,2025-06-11
14534,UK,2023-12-07,Premium Individual,Influencer Referral,2024-08-25
14535,Germany,2023-12-09,Free,Social Media Ads,2024-10-02
14536,Italy,2024-04-08,Free,Influencer Referral,2024-12-16
14537,Italy,2023-12-24,Premium Student,Organic Search,2024-10-27
14538,Brazil,2024-07-31,Premium Student,Organic Search,2025-02-08
14539,Brazil,2024-04-29,Premium Individual,Organic Search,2024-09-28
14540,France,2023-12-22,Premium Family,Social Media Ads,2024-03-28
14541,UK,2023-11-15,Premium Family,Influencer Referral,2023-12-19
14542,Italy,2024-07-10,Free,Influencer Referral,2024-08-25
14543,Brazil,2024-03-24,Premium Individual,Organic Search,2024-05-10
14544,Italy,2024-08-02,Premium Student,App Store,2024-12-13
14545,UK,2023-12-17,Premium Student,Social Media Ads,2024-06-15
14546,Italy,2023-08-09,Free,Organic Search,2024-09-04
14547,UK,2024-07-25,Premium Individual,Social Media Ads,2025-02-14
14548,UK,2023-11-04,Free,Organic Search,2024-09-30
14549,USA,2024-07-04,Premium Family,Organic Search,2025-03-01
