stream_id,user_id,track_id,platform_id,listen_date,listen_hour,device_type,connection_type,stream_source,is_skipped,is_liked,listen_duration_sec,royalty_cost,revenue_generated
51845,36656,64,2,2024-04-13,6,Desktop,Cellular,Algorithmic,False,False,160,0.00127,0.00187
51859,9198,75,3,2024-07-03,14,Desktop,Wifi,Algorithmic,False,False,184,0.00534,0.00786
51868,9909,25,3,2024-09-05,4,Smart Speaker,Wifi,Search,True,False,27,0.0,0.00623
51870,35497,85,1,2024-12-11,21,Desktop,Wifi,Algorithmic,True,False,2,0.0,0.00508
51876,22360,37,1,2024-09-20,13,Smart Speaker,Wifi,Algorithmic,True,False,4,0.0,0.0017
51893,13032,68,4,2024-12-01,9,Mobile iOS,Wifi,Editorial,False,False,252,0.00133,0.00195
51897,42649,39,3,2024-07-03,15,Tablet,Wifi,Search,True,False,7,0.0,0.00638
51900,5354,84,4,2024-02-10,13,Tablet,Wifi,Search,True,False,21,0.0,0.00698
51908,39309,73,1,2024-08-19,19,Tablet,Wifi,Search,False,True,162,0.00124,0.00183
51912,2660,58,4,2024-02-28,21,Mobile Android,Wifi,Editorial,False,False,129,0.00536,0.00788
51915,10361,5,4,2024-08-28,13,Mobile iOS,Cellular,Search,True,False,27,0.0,0.00216
51941,31241,23,3,2024-03-01,19,Desktop,Cellular,Algorithmic,False,True,183,0.00445,0.00654
51945,1579,90,2,2024-03-20,9,Mobile Android,Offline,Algorithmic,True,False,24,0.0,0.00628
51958,35449,68,1,2024-12-20,21,Mobile iOS,Wifi,Search,True,False,6,0.0,0.00613
51961,36761,57,3,2024-05-16,14,Mobile iOS,Cellular,Editorial,True,False,3,0.0,0.00948
51972,20905,27,4,2024-07-16,22,Mobile Android,Cellular,Search,False,False,209,0.00437,0.00642
51973,1562,73,4,2024-05-29,12,Smart Speaker,Wifi,Algorithmic,False,False,178,0.00126,0.00186
51977,9856,24,1,2024-06-27,22,Smart Speaker,Wifi,Editorial,True,False,10,0.0,0.00841
52032,44390,59,3,2024-03-26,19,Mobile iOS,Wifi,Search,True,False,20,0.0,0.00176
52075,39656,80,1,2024-09-16,12,Tablet,Wifi,Editorial,False,False,183,0.00137,0.00202
52080,14095,17,3,2024-04-11,22,Desktop,Wifi,Algorithmic,True,False,14,0.0,0.00187
52087,32275,79,2,2024-07-14,14,Mobile iOS,Cellular,Editorial,False,False,181,0.00458,0.00673
52090,6485,97,1,2024-05-19,17,Desktop,Offline,Search,False,False,176,0.001,0.00147
52099,42287,13,2,2024-06-01,23,Desktop,Wifi,Algorithmic,True,False,3,0.0,0.00618
52107,35772,88,1,2024-08-09,23,Mobile Android,Cellular,Search,True,False,14,0.0,0.00415
52111,26171,30,3,2024-01-14,2,Desktop,Cellular,Search,False,False,227,0.00617,0.00908
52116,41417,41,4,2024-09-29,21,Mobile iOS,Wifi,Search,False,False,226,0.00458,0.00673
52119,5697,21,3,2024-08-25,12,Mobile Android,Cellular,Editorial,False,False,147,0.00352,0.00518
52125,37829,28,3,2024-09-27,6,Desktop,Wifi,Algorithmic,True,False,20,0.0,0.00154
52133,510,73,2,2024-01-11,7,Tablet,Wifi,Search,False,False,193,0.00635,0.00934
52141,41785,11,3,2024-08-20,1,Mobile Android,Wifi,Algorithmic,True,False,25,0.0,0.00524
52142,23048,15,4,2024-08-30,14,Mobile iOS,Cellular,Search,True,True,18,0.0,0.00212
52160,20744,25,2,2024-07-18,17,Mobile iOS,Wifi,Search,True,False,13,0.0,0.0084
52167,35013,11,2,2024-10-18,15,Tablet,Wifi,Search,False,False,147,0.00383,0.00563
52199,40783,7,4,2024-05-18,13,Smart Speaker,Wifi,Algorithmic,True,False,24,0.0,0.00668
52203,25198,75,2,2024-05-12,14,Tablet,Wifi,Search,False,False,164,0.00356,0.00523
52216,22789,11,1,2024-11-16,13,Mobile Android,Cellular,Search,False,True,191,0.00112,0.00164
52264,30397,88,4,2024-07-08,14,Mobile Android,Offline,Algorithmic,True,False,14,0.0,0.00146
52270,32170,9,3,2024-11-01,22,Mobile iOS,Cellular,Search,True,False,5,0.0,0.00565
52274,30049,65,1,2024-07-30,14,Desktop,Wifi,Editorial,False,False,126,0.00324,0.00477
52285,30409,36,3,2024-03-18,1,Desktop,Cellular,Algorithmic,False,True,108,0.0012,0.00176
52295,40132,72,4,2024-08-24,9,Mobile Android,Wifi,Search,True,False,3,0.0,0.00201
52298,24082,3,1,2024-03-14,18,Desktop,Wifi,Search,False,True,187,0.00112,0.00165
52300,7230,56,4,2024-10-15,13,Tablet,Wifi,Search,True,False,5,0.0,0.0022
52301,35863,2,4,2024-11-23,0,Mobile iOS,Wifi,Editorial,True,False,22,0.0,0.00194
52314,23832,27,4,2024-11-23,18,Tablet,Wifi,Editorial,False,False,191,0.00464,0.00683
52344,21495,49,1,2024-10-26,3,Smart Speaker,Wifi,Algorithmic,False,False,283,0.00447,0.00657
52356,44725,92,3,2024-08-14,10,Smart Speaker,Wifi,Search,False,True,179,0.00141,0.00208
52367,38045,85,4,2024-04-25,20,Desktop,Wifi,Search,False,False,216,0.00429,0.00631
52372,9198,65,1,2024-10-17,9,Tablet,Cellular,Algorithmic,False,False,155,0.00427,0.00628
52395,22136,3,1,2024-08-23,22,Mobile Android,Offline,Editorial,True,False,25,0.0,0.002
52406,29718,59,3,2024-04-06,4,Mobile Android,Wifi,Search,False,False,189,0.00143,0.00211
52440,11345,30,3,2024-08-11,14,Tablet,Cellular,Editorial,False,True,176,0.00371,0.00546
52450,42353,4,3,2024-09-01,22,Tablet,Wifi,Search,False,False,205,0.00284,0.00417
52470,24998,26,2,2024-06-27,10,Tablet,Wifi,Search,False,False,291,0.00612,0.009
52492,36401,63,2,2024-06-30,22,Mobile iOS,Cellular,Search,False,False,174,0.00386,0.00568
52503,32320,96,1,2024-11-30,10,Tablet,Wifi,Search,False,False,147,0.00337,0.00495
52506,24307,44,1,2024-11-14,3,Mobile Android,Wifi,Search,False,False,193,0.00141,0.00208
52514,39663,50,2,2024-10-28,22,Desktop,Cellular,Algorithmic,False,False,108,0.00499,0.00734
52517,15680,26,2,2024-02-04,1,Mobile iOS,Wifi,Editorial,True,False,20,0.0,0.00203
52533,35208,19,4,2024-06-11,20,Tablet,Wifi,Algorithmic,False,False,200,0.00137,0.00201
52536,40163,15,4,2024-12-09,8,Tablet,Cellular,Algorithmic,False,True,140,0.00633,0.00931
52541,41789,51,3,2024-07-16,11,Desktop,Wifi,Editorial,False,False,196,0.00412,0.00606
52549,7556,41,2,2024-06-23,12,Desktop,Wifi,Algorithmic,False,True,217,0.00118,0.00174
52579,15091,13,1,2024-11-13,7,Smart Speaker,Wifi,Algorithmic,True,False,20,0.0,0.00186
52584,27872,35,2,2024-03-09,4,Smart Speaker,Wifi,Editorial,False,False,224,0.0032,0.00471
52600,39865,16,2,2024-02-13,2,Desktop,Wifi,Algorithmic,False,False,154,0.00649,0.00954
52608,42527,40,3,2024-11-23,15,Mobile iOS,Wifi,Search,False,False,217,0.00143,0.0021
52612,21855,30,4,2024-06-20,6,Mobile Android,Wifi,Algorithmic,True,False,7,0.0,0.00512
52645,2493,88,4,2024-10-21,8,Mobile iOS,Cellular,Algorithmic,False,False,145,0.00435,0.00639
52658,41680,58,1,2024-11-20,0,Desktop,Wifi,Algorithmic,True,False,4,0.0,0.00514
52681,22741,26,1,2024-08-30,20,Smart Speaker,Wifi,Editorial,False,False,206,0.00139,0.00204
52684,8750,4,2,2024-09-24,23,Desktop,Cellular,Algorithmic,False,True,259,0.00424,0.00624
52695,12773,2,3,2024-07-17,14,Desktop,Cellular,Search,False,False,142,0.00296,0.00435
52699,42820,86,1,2024-09-23,22,Desktop,Wifi,Algorithmic,False,False,285,0.00339,0.00498
52705,10780,47,3,2024-09-17,18,Smart Speaker,Cellular,Algorithmic,False,False,127,0.00095,0.00139
52720,38616,50,1,2024-05-06,20,Smart Speaker,Wifi,Editorial,False,True,153,0.00101,0.00148
52747,3410,61,3,2024-03-10,21,Smart Speaker,Wifi,Search,False,False,224,0.00406,0.00597
52749,34438,78,3,2024-03-26,9,Desktop,Cellular,Algorithmic,False,False,141,0.00637,0.00937
52772,31972,9,1,2024-12-25,18,Smart Speaker,Wifi,Algorithmic,False,False,252,0.00425,0.00625
52824,44140,12,3,2024-03-01,2,Desktop,Wifi,Editorial,True,False,13,0.0,0.00222
52828,40935,59,1,2024-12-08,2,Tablet,Cellular,Algorithmic,False,False,208,0.00367,0.00539
52832,6909,35,1,2024-11-08,0,Smart Speaker,Wifi,Editorial,True,False,12,0.0,0.00789
52839,19996,94,2,2024-02-06,10,Mobile iOS,Wifi,Search,True,False,29,0.0,0.00218
52879,14467,39,3,2024-05-28,1,Tablet,Wifi,Editorial,False,False,160,0.00286,0.00421
52899,25410,50,2,2024-08-11,15,Tablet,Cellular,Algorithmic,True,False,7,0.0,0.00139
52937,1772,62,1,2024-02-03,3,Smart Speaker,Wifi,Search,True,False,13,0.0,0.00218
52938,11932,53,1,2024-08-17,17,Mobile iOS,Offline,Search,False,False,188,0.0038,0.00559
52959,13078,13,4,2024-06-01,14,Smart Speaker,Wifi,Algorithmic,False,False,158,0.00425,0.00625
52971,7813,88,1,2024-07-09,23,Tablet,Cellular,Editorial,False,False,133,0.00624,0.00918
52987,39470,14,2,2024-04-30,7,Mobile iOS,Cellular,Algorithmic,True,False,4,0.0,0.00137
52993,19900,26,4,2024-06-12,21,Tablet,Wifi,Search,True,False,9,0.0,0.00195
53010,23312,21,1,2024-09-05,16,Smart Speaker,Wifi,Search,False,True,175,0.00142,0.00209
53018,36623,10,3,2024-08-11,1,Smart Speaker,Cellular,Algorithmic,True,False,10,0.0,0.00895
53021,33070,21,1,2024-04-27,21,Mobile Android,Wifi,Search,False,False,164,0.00547,0.00804
53052,29896,19,1,2024-11-01,8,Smart Speaker,Wifi,Search,False,False,211,0.00149,0.00219
53056,37193,12,2,2024-07-04,8,Mobile Android,Wifi,Editorial,False,False,176,0.00389,0.00572
53057,36938,53,1,2024-12-21,14,Smart Speaker,Cellular,Editorial,True,False,2,0.0,0.00591
53058,6439,3,1,2024-05-17,11,Desktop,Wifi,Algorithmic,True,False,9,0.0,0.00633
53060,510,6,4,2024-12-14,22,Desktop,Wifi,Search,False,False,262,0.00449,0.00661
53068,20494,44,4,2024-06-03,2,Mobile iOS,Cellular,Algorithmic,False,False,275,0.00402,0.00591
53073,30540,53,4,2024-05-21,20,Desktop,Wifi,Algorithmic,True,False,27,0.0,0.0017
53096,2029,1,1,2024-08-11,22,Smart Speaker,Wifi,Editorial,False,False,141,0.00131,0.00193
53105,18054,34,1,2024-12-21,21,Mobile iOS,Cellular,Search,False,True,182,0.00492,0.00723
53106,17418,1,2,2024-04-04,1,Desktop,Wifi,Search,False,False,199,0.00122,0.00179
53110,14911,46,2,2024-05-03,8,Mobile iOS,Wifi,Search,False,False,209,0.00596,0.00876
53111,14454,71,2,2024-03-14,1,Smart Speaker,Wifi,Search,False,False,228,0.00488,0.00717
53123,12545,8,3,2024-12-11,4,Desktop,Wifi,Editorial,False,False,239,0.00093,0.00137
53132,34088,13,3,2024-02-18,23,Mobile Android,Wifi,Search,False,False,154,0.0037,0.00544
53139,21620,50,2,2024-09-17,17,Mobile Android,Cellular,Algorithmic,False,True,102,0.00109,0.0016
53149,6063,48,1,2024-01-22,13,Tablet,Wifi,Editorial,False,False,234,0.00105,0.00154
53172,19797,19,1,2024-03-06,10,Desktop,Wifi,Algorithmic,False,False,230,0.00558,0.00821
53190,22211,96,2,2024-06-28,4,Tablet,Wifi,Editorial,False,False,105,0.00652,0.00959
53193,11006,75,1,2024-07-04,14,Smart Speaker,Cellular,Search,False,False,202,0.00615,0.00905
53198,3699,60,1,2024-07-12,14,Desktop,Cellular,Algorithmic,True,False,18,0.0,0.00449
53211,40384,54,1,2024-08-24,17,Mobile iOS,Offline,Search,False,False,140,0.00414,0.00609
53219,39042,45,4,2024-09-08,20,Smart Speaker,Wifi,Search,False,False,200,0.00437,0.00642
53235,35824,100,2,2024-07-16,2,Smart Speaker,Wifi,Search,False,False,189,0.006,0.00882
53236,41281,10,3,2024-02-17,4,Smart Speaker,Wifi,Algorithmic,False,False,141,0.00124,0.00182
53237,22584,19,3,2024-04-27,17,Tablet,Offline,Search,True,False,3,0.0,0.00146
53238,4377,36,1,2024-08-30,20,Mobile iOS,Wifi,Algorithmic,False,False,114,0.00309,0.00454
53258,226,74,2,2024-08-12,16,Tablet,Cellular,Algorithmic,False,False,139,0.00117,0.00172
53263,17825,48,2,2024-02-13,15,Desktop,Offline,Search,False,False,277,0.00662,0.00974
53273,40484,6,4,2024-09-01,19,Mobile iOS,Cellular,Algorithmic,False,False,211,0.00537,0.0079
53278,939,80,3,2024-12-24,22,Desktop,Offline,Search,False,False,244,0.0033,0.00486
53283,38152,67,2,2024-12-16,3,Desktop,Cellular,Algorithmic,True,False,22,0.0,0.00497
53286,30551,60,3,2024-08-06,23,Tablet,Wifi,Search,False,False,191,0.0044,0.00647
53294,7218,31,4,2024-07-22,11,Desktop,Wifi,Search,False,False,98,0.00376,0.00553
53311,40720,85,4,2024-12-29,12,Tablet,Wifi,Search,False,False,301,0.00422,0.00621
53312,32662,41,2,2024-10-14,0,Mobile iOS,Wifi,Search,False,False,244,0.00588,0.00865
53313,35036,3,1,2024-09-18,15,Tablet,Offline,Search,False,False,180,0.00544,0.008
53314,26039,98,2,2024-06-08,10,Tablet,Cellular,Algorithmic,False,False,155,0.0033,0.00485
53326,44665,1,3,2024-08-17,1,Mobile iOS,Cellular,Editorial,True,False,18,0.0,0.00192
53327,15520,28,1,2024-11-03,8,Desktop,Offline,Algorithmic,True,False,10,0.0,0.00196
53331,16577,4,3,2024-06-03,15,Smart Speaker,Cellular,Search,False,True,252,0.00352,0.00517
53348,7062,19,3,2024-12-02,13,Desktop,Wifi,Algorithmic,True,False,21,0.0,0.00535
53355,22741,3,1,2024-04-10,14,Desktop,Wifi,Editorial,False,False,169,0.00149,0.00219
53373,27024,34,4,2024-12-22,12,Smart Speaker,Cellular,Search,True,False,7,0.0,0.00795
53377,28914,3,1,2024-11-25,20,Smart Speaker,Cellular,Algorithmic,False,False,163,0.00116,0.00171
53380,40592,46,4,2024-03-25,18,Mobile iOS,Wifi,Algorithmic,True,False,23,0.0,0.00185
53388,37933,52,3,2024-12-10,19,Mobile iOS,Wifi,Search,True,False,25,0.0,0.00157
53398,14327,63,3,2024-04-03,4,Smart Speaker,Wifi,Algorithmic,False,False,247,0.00371,0.00545
53401,12975,18,3,2024-08-03,4,Tablet,Cellular,Algorithmic,False,False,142,0.00518,0.00762
53410,39865,34,3,2024-06-13,13,Smart Speaker,Offline,Search,False,False,181,0.00515,0.00757
53417,44075,5,3,2024-02-28,20,Smart Speaker,Wifi,Search,False,True,98,0.00115,0.00169
53443,3797,39,1,2024-05-27,8,Mobile iOS,Wifi,Algorithmic,True,False,20,0.0,0.00222
53484,26466,10,1,2024-10-24,23,Desktop,Wifi,Search,True,False,21,0.0,0.00158
53489,37829,21,2,2024-05-07,17,Desktop,Wifi,Search,False,False,164,0.00103,0.00151
53490,37008,78,2,2024-08-27,10,Smart Speaker,Wifi,Search,False,False,167,0.00405,0.00595
53495,18848,66,4,2024-01-25,4,Smart Speaker,Wifi,Search,False,False,198,0.001,0.00147
53512,18975,2,3,2024-12-17,0,Mobile iOS,Wifi,Algorithmic,False,False,223,0.00658,0.00967
53516,8793,18,4,2024-12-22,4,Tablet,Wifi,Algorithmic,False,False,117,0.0056,0.00823
53536,20744,9,2,2024-08-23,22,Mobile iOS,Cellular,Algorithmic,False,False,232,0.00604,0.00888
53537,10182,75,4,2024-07-22,23,Desktop,Wifi,Search,False,False,198,0.00458,0.00673
53550,8114,25,1,2024-10-14,15,Tablet,Wifi,Algorithmic,False,False,102,0.00133,0.00196
53553,13435,48,3,2024-12-15,21,Smart Speaker,Cellular,Search,False,False,168,0.00598,0.0088
53579,4409,61,4,2024-08-01,19,Tablet,Wifi,Algorithmic,False,False,179,0.00653,0.0096
53599,18963,92,2,2024-09-22,12,Desktop,Wifi,Algorithmic,True,False,13,0.0,0.00153
53623,12975,48,1,2024-06-30,2,Desktop,Wifi,Algorithmic,True,False,24,0.0,0.00676
53629,15562,1,1,2024-10-07,19,Mobile Android,Cellular,Editorial,False,True,126,0.00294,0.00432
53634,19802,44,4,2024-01-23,4,Mobile iOS,Wifi,Algorithmic,False,False,238,0.00604,0.00888
53649,26915,6,4,2024-12-14,22,Smart Speaker,Cellular,Search,False,False,301,0.00458,0.00674
53654,9132,14,4,2024-05-25,9,Smart Speaker,Cellular,Algorithmic,False,False,214,0.00097,0.00142
53699,10790,70,4,2024-04-07,12,Desktop,Wifi,Algorithmic,False,False,133,0.00615,0.00904
53708,27112,99,3,2024-10-01,1,Desktop,Wifi,Search,False,False,153,0.00137,0.00201
53712,35628,10,4,2024-02-01,19,Desktop,Cellular,Search,False,False,121,0.00371,0.00546
53726,18310,62,4,2024-03-22,22,Mobile Android,Cellular,Algorithmic,True,False,25,0.0,0.00871
53729,15942,9,2,2024-05-12,6,Mobile Android,Cellular,Search,False,False,170,0.0012,0.00176
53732,13078,7,4,2024-12-03,1,Mobile iOS,Cellular,Algorithmic,False,False,171,0.00626,0.0092
53747,9640,17,1,2024-09-07,3,Smart Speaker,Wifi,Algorithmic,False,True,222,0.0033,0.00486
53759,3181,41,3,2024-11-07,0,Tablet,Wifi,Editorial,False,False,166,0.00102,0.0015
53766,3374,4,1,2024-06-13,7,Mobile iOS,Cellular,Algorithmic,False,False,266,0.00658,0.00968
53774,23644,37,1,2024-06-06,15,Desktop,Cellular,Editorial,False,False,124,0.00114,0.00167
53782,21522,1,3,2024-11-17,21,Desktop,Wifi,Editorial,True,False,15,0.0,0.00184
53788,15446,14,2,2024-08-04,20,Mobile Android,Wifi,Algorithmic,True,False,16,0.0,0.00926
53789,28757,76,3,2024-01-14,6,Mobile Android,Wifi,Search,False,False,213,0.00346,0.00509
53804,31202,1,4,2024-01-24,2,Desktop,Cellular,Search,True,False,21,0.0,0.00567
53816,17378,24,2,2024-07-10,0,Mobile iOS,Wifi,Algorithmic,False,False,216,0.00098,0.00144
53825,28420,86,1,2024-05-03,2,Mobile iOS,Cellular,Editorial,True,False,11,0.0,0.00421
53829,28257,1,1,2024-07-14,3,Mobile Android,Cellular,Search,False,False,184,0.00473,0.00695
53840,14138,23,4,2024-12-15,18,Tablet,Wifi,Search,False,True,163,0.00502,0.00738
53848,29497,57,4,2024-10-11,2,Mobile Android,Wifi,Algorithmic,True,False,12,0.0,0.00213
53849,3916,1,4,2024-05-14,14,Mobile iOS,Cellular,Search,False,False,168,0.00331,0.00487
53864,3669,4,3,2024-08-18,16,Desktop,Wifi,Search,False,False,246,0.00148,0.00217
53877,10876,27,4,2024-11-22,14,Tablet,Offline,Algorithmic,False,False,183,0.00152,0.00224
53886,29925,10,2,2024-12-22,22,Desktop,Offline,Search,False,True,132,0.00099,0.00146
53894,11557,41,2,2024-08-13,7,Tablet,Wifi,Editorial,False,False,215,0.00117,0.00172
53908,25983,15,1,2024-06-02,5,Tablet,Wifi,Algorithmic,False,False,141,0.00139,0.00204
53917,29432,31,4,2024-04-12,3,Smart Speaker,Cellular,Search,False,False,101,0.00505,0.00742
53918,28843,92,4,2024-08-15,17,Tablet,Offline,Search,False,False,139,0.00447,0.00658
53924,20105,2,2,2024-06-06,14,Mobile Android,Cellular,Algorithmic,True,True,10,0.0,0.00207
53926,10493,74,1,2024-06-11,1,Desktop,Wifi,Search,True,False,3,0.0,0.00693
53935,17059,32,4,2024-10-16,7,Mobile Android,Wifi,Algorithmic,False,False,116,0.00096,0.00141
53936,24694,23,1,2024-06-09,16,Mobile Android,Wifi,Search,False,True,170,0.00424,0.00624
53938,28103,12,1,2024-06-07,6,Tablet,Wifi,Search,False,False,162,0.00128,0.00188
53944,30140,33,2,2024-03-02,14,Desktop,Cellular,Search,False,True,190,0.00418,0.00615
53950,44760,35,2,2024-12-09,8,Tablet,Wifi,Search,True,False,2,0.0,0.00749
53971,16618,6,2,2024-10-08,5,Mobile Android,Wifi,Algorithmic,True,False,8,0.0,0.00598
53981,19236,34,1,2024-10-18,11,Tablet,Cellular,Search,False,True,206,0.00112,0.00165
53996,4566,8,3,2024-06-08,16,Mobile Android,Cellular,Search,False,False,269,0.00095,0.00139
54006,6177,48,3,2024-11-15,21,Desktop,Cellular,Editorial,False,False,226,0.00146,0.00214
54012,30739,12,1,2024-03-23,19,Tablet,Cellular,Search,False,False,212,0.00093,0.00137
54018,15704,21,2,2024-10-30,1,Mobile Android,Wifi,Editorial,False,False,171,0.00153,0.00225
54027,12993,65,3,2024-06-23,0,Tablet,Cellular,Search,False,True,128,0.00151,0.00222
54062,29224,60,4,2024-04-16,18,Mobile iOS,Wifi,Search,True,False,8,0.0,0.00194
54066,40907,2,3,2024-08-30,7,Mobile iOS,Wifi,Search,False,False,192,0.00337,0.00495
54069,35054,1,1,2024-11-16,7,Mobile iOS,Cellular,Search,False,True,197,0.00431,0.00634
54073,7098,29,3,2024-08-18,8,Mobile iOS,Cellular,Algorithmic,True,False,4,0.0,0.00652
54080,913,86,4,2024-11-07,8,Mobile iOS,Cellular,Algorithmic,True,False,13,0.0,0.00155
54089,5640,5,4,2024-11-29,0,Smart Speaker,Wifi,Editorial,False,True,119,0.00138,0.00203
54090,39446,72,2,2024-02-15,5,Desktop,Wifi,Search,False,False,122,0.00103,0.00151
54121,24246,43,1,2024-12-12,15,Mobile Android,Wifi,Algorithmic,False,True,184,0.00436,0.00641
54122,36462,29,3,2024-02-25,21,Mobile Android,Cellular,Search,False,False,110,0.00551,0.00811
54138,42467,62,1,2024-04-13,18,Desktop,Cellular,Search,False,True,191,0.00135,0.00199
54139,33224,13,1,2024-06-16,16,Desktop,Cellular,Algorithmic,False,False,203,0.00107,0.00158
54151,30049,18,1,2024-10-21,2,Mobile iOS,Cellular,Algorithmic,False,False,139,0.00356,0.00523
54154,34409,80,3,2024-07-22,20,Mobile Android,Wifi,Editorial,True,False,25,0.0,0.00145
54188,41134,83,2,2024-05-13,20,Mobile iOS,Offline,Algorithmic,True,False,27,0.0,0.00197
54193,14775,65,4,2024-12-07,5,Smart Speaker,Wifi,Algorithmic,False,True,161,0.00426,0.00626
54195,16211,23,3,2024-12-01,4,Tablet,Cellular,Algorithmic,True,False,27,0.0,0.00673
54224,9807,3,1,2024-09-08,20,Mobile iOS,Wifi,Search,False,False,129,0.00452,0.00665
54229,7598,35,1,2024-07-30,2,Desktop,Wifi,Algorithmic,True,False,16,0.0,0.00892
54240,14784,50,1,2024-05-31,17,Smart Speaker,Offline,Algorithmic,True,False,22,0.0,0.0021
54246,24574,63,3,2024-09-20,21,Smart Speaker,Wifi,Algorithmic,True,False,24,0.0,0.00155
54255,35669,39,1,2024-08-30,3,Mobile Android,Cellular,Search,False,False,111,0.00359,0.00528
54272,25849,28,3,2024-06-29,23,Tablet,Wifi,Algorithmic,False,False,281,0.00139,0.00204
54273,18769,11,1,2024-05-05,22,Mobile Android,Wifi,Search,False,False,132,0.0047,0.00691
54274,30690,23,2,2024-08-20,21,Mobile iOS,Wifi,Search,False,False,180,0.00333,0.0049
54280,35664,7,1,2024-01-22,6,Desktop,Cellular,Algorithmic,False,False,213,0.00129,0.0019
54282,35248,82,2,2024-07-26,7,Mobile Android,Wifi,Search,False,False,161,0.00123,0.00181
54285,23319,5,3,2024-04-27,15,Desktop,Wifi,Algorithmic,False,False,100,0.00437,0.00642
54291,30163,87,1,2024-04-18,7,Tablet,Cellular,Editorial,False,False,287,0.00271,0.00398
54298,22209,7,3,2024-12-24,14,Smart Speaker,Cellular,Search,False,False,209,0.0037,0.00544
54310,24895,98,4,2024-05-22,20,Tablet,Wifi,Search,False,True,114,0.00395,0.00581
54315,32904,96,3,2024-07-30,18,Tablet,Offline,Editorial,False,True,96,0.00614,0.00903
54328,24946,81,1,2024-02-12,23,Mobile iOS,Cellular,Search,False,False,150,0.00104,0.00153
54367,38307,14,1,2024-12-07,2,Desktop,Wifi,Editorial,True,False,26,0.0,0.00158
54376,39791,95,1,2024-12-31,17,Mobile Android,Cellular,Algorithmic,True,False,22,0.0,0.00742
54385,19634,96,1,2024-09-22,10,Smart Speaker,Wifi,Algorithmic,True,False,26,0.0,0.00194
54393,5197,3,3,2024-11-13,4,Tablet,Offline,Algorithmic,True,False,18,0.0,0.00649
54405,13438,66,2,2024-12-28,14,Smart Speaker,Wifi,Search,False,False,201,0.00147,0.00216
54411,44179,13,4,2024-10-12,17,Smart Speaker,Cellular,Search,True,False,4,0.0,0.00423
54417,42966,13,2,2024-03-16,5,Mobile iOS,Cellular,Editorial,False,False,213,0.00422,0.0062
54421,43524,91,3,2024-10-06,7,Desktop,Wifi,Algorithmic,True,False,10,0.0,0.00398
54461,32586,18,1,2024-07-29,2,Tablet,Cellular,Search,True,False,15,0.0,0.00896
54464,9390,75,3,2024-12-12,19,Mobile iOS,Wifi,Algorithmic,True,False,24,0.0,0.00178
54472,40346,16,4,2024-09-28,5,Desktop,Wifi,Search,True,False,21,0.0,0.00168
54476,8019,64,3,2024-09-07,13,Mobile Android,Cellular,Editorial,False,False,191,0.00333,0.00489
